graph	algo	size	time	opt	seed	mem
sat14_ACG-20-10p1.cnf.dual.hgr.random100	ILP	176389	3600.49	0	1	4986960
sat14_AProVE07-27.cnf.dual.hgr.random100	ILP	3165	6.04306	1	1	151760
sat14_atco_enc1_opt2_05_4.cnf.dual.hgr.random100	ILP	7086	37.863	1	1	4491824
sat14_atco_enc1_opt2_10_12.cnf.dual.hgr.random100	ILP	4594	93.1699	1	1	1246208
sat14_bob12m09-opt.cnf.dual.hgr.random100	ILP	24209	18.0816	1	1	428076
sat14_dated-10-11-u.cnf.hgr.random100	ILP	90537	112.312	1	1	639236
sat14_dated-10-17-u.cnf.hgr.random100	ILP	146162	3600.33	0	1	1203456
sat14_E02F22.cnf.primal.hgr.random100	ILP	594	182.75	1	1	3469992
sat14_manol-pipe-c10nid_i.cnf.primal.hgr.random100	ILP	91911	541.235	1	1	1614756
sat14_manol-pipe-c10nidw.cnf.dual.hgr.random100	ILP	163439	3600.43	0	1	5962380
sat14_MD5-30-5.cnf.dual.hgr.random100	ILP	2920	3600.02	0	1	542816
sat14_openstacks-p30_3.085-SAT.cnf.hgr.random100	ILP	166047	54.5452	1	1	1386448
sat14_post-cbmc-aes-d-r2-noholes.cnf.dual.hgr.random100	ILP	104936	3610.42	0	1	9455584
sat14_post-cbmc-aes-ee-r2-noholes.cnf.dual.hgr.random100	ILP	101292	3601.27	0	1	14249688
sat14_q_query_3_L100_coli.sat.cnf.primal.hgr.random100	ILP	131181	315.116	1	1	1926232
sat14_q_query_3_L150_coli.sat.cnf.hgr.random100	ILP	484565	300.4	1	1	2420300
sat14_SAT_dat.k75-24_1_rule_3.cnf.primal.hgr.random100	ILP	474426	3601.24	0	1	5744464
sat14_SAT_dat.k85-24_1_rule_3.cnf.hgr.random100	ILP	1228271	3601.92	0	1	14910276
sat14_SAT_dat.k95-24_1_rule_3.cnf.primal.hgr.random100	ILP	602028	3601.47	0	1	6928600
sat14_slp-synthesis-aes-top29.cnf.primal.hgr.random100	ILP	32017	4.52257	1	1	438360
sat14_UCG-15-10p1.cnf.hgr.random100	ILP	132284	3600.29	0	1	1071760
sat14_UCG-15-10p1.cnf.primal.hgr.random100	ILP	39543	3600.35	0	1	2582496
